,County,Price,Primary category,Venue Name,Venue id
955,Napa,1,Mexican Restaurant,Gran Electrica,5abadbb71cf2e1255b4d7e17
956,Napa,1,Pizza Place,Azzurro Pizzeria e Enoteca,4ac93c93f964a5204fbf20e3
957,Napa,1,Coffee Shop,Peet's Coffee & Tea,4ae86fbdf964a52054af21e3
958,Napa,1,Pizza Place,Velo Pizzeria,52a107e211d271c8526e4e7f
959,Napa,1,Café,Molinari Caffe,4f6638d1e4b0fb96f76bf44b
960,Napa,1,Bakery,Sweetie Pies,4ad136e9f964a52087dd20e3
961,Napa,1,Falafel Restaurant,Small World Restaurant,4b71db74f964a52077602de3
962,Napa,1,Burger Joint,Squeeze Inn,4b492563f964a520b96726e3
963,Napa,1,Coffee Shop,Dutch Bros Coffee,5552cfe8498ebeaf90907112
964,Napa,1,Pizza Place,Forge Pizza,5752159a498e9fd596e68fd8
965,Napa,1,Breakfast Spot,Butter Cream Bakery & Diner,4ae328a6f964a520109121e3
966,Napa,1,Mexican Restaurant,Las Palmas,4b873f97f964a52079b831e3
967,Napa,1,Pizza Place,MOD Pizza,5813b5c138fa62c38873facc
968,Napa,1,Coffee Shop,Starbucks,5064dcc7e4b01981bb6a7a00
969,Napa,1,Pizza Place,LiveFirePizza,5945e2dc67a9fe24f17b3057
970,Napa,1,Burger Joint,Andie's Cafe,4a91a583f964a5201f1b20e3
971,Napa,1,Mexican Restaurant,Taqueria Zapata,4b5e7524f964a5208e8f29e3
972,Napa,1,Fast Food Restaurant,Wendy's,4b5cfd2cf964a520f14d29e3
973,Napa,1,Coffee Shop,Starbucks,4c1f883ceac020a104364bc2
974,Napa,2,Seafood Restaurant,Hog Island Oyster Co.,4b512b56f964a520ba4527e3
975,Napa,2,Burger Joint,Gott's Roadside,4a2adcf2f964a5205f961fe3
976,Napa,2,New American Restaurant,Mustards Grill,4ada2f0bf964a520a91f21e3
977,Napa,2,Tapas Restaurant,Zuzu,3fd66200f964a5206ef11ee3
978,Napa,2,Restaurant,Boon Fly Cafe,4bdc49bbc79cc92857e185e9
979,Napa,2,Winery,Artesa Vineyards & Winery,4a05f551f964a520a1721fe3
980,Napa,2,Winery,Clos Du Val Winery,4a99b06ff964a520d72f20e3
981,Napa,2,Brazilian Restaurant,Galpão Gaucho,57117d14498ec90dbb8bcf16
982,Napa,2,BBQ Joint,Bounty Hunter Wine Bar & Smokin' BBQ,49fe3664f964a520806f1fe3
983,Napa,2,Wine Bar,Robert Sinskey Vineyards,4a218e0df964a520117d1fe3
984,Napa,2,American Restaurant,Five Dot Ranch,4cb22f3875ebb60c890fd3ad
985,Napa,2,Bakery,Model Bakery,4a75d706f964a52066e11fe3
986,Napa,2,Mexican Restaurant,C Casa,4bea0379a9900f47ce1a1640
987,Napa,2,Deli / Bodega,Genova's Deli,4b7074c2f964a5208b1b2de3
988,Napa,2,Wine Bar,Oxbow Wine Merchant & Wine Bar,4b59130bf964a520507b28e3
989,Napa,2,Italian Restaurant,Ristorante Allegria,4b36b47bf964a520fe3a25e3
990,Napa,2,Breakfast Spot,Alexis Baking Company,4b5dcaf6f964a520fa6b29e3
991,Napa,2,Burger Joint,The Habit Burger Grill,4f64ed29e4b0cded5ceee2fc
992,Napa,2,American Restaurant,Napa Palisades Saloon,55a21539498e51373027d568
993,Napa,2,American Restaurant,Grace's Table,4b6b95ebf964a5204f112ce3
994,Napa,2,Winery,Andretti Winery,4b3a9861f964a520b06a25e3
995,Napa,2,American Restaurant,Torc,528ad89111d289757850fb47
996,Napa,2,Winery,Chimney Rock Winery,4a999a91f964a5205f2f20e3
997,Napa,2,Wine Bar,Carpe Diem Wine Bar,4c16ce8096040f47077873a5
998,Napa,2,Mediterranean Restaurant,Tarla Mediterranean Bar + Grill,4ee64c01e30005f8b996d465
999,Napa,2,Wine Bar,Cadet Wine & Beer Bar,53154470498eead764aca1d9
1000,Napa,2,Sushi Restaurant,Kenzo,582ea64a9398ab3e7ca7ba4c
1001,Napa,2,Steakhouse,Trancas Steakhouse,4b6f12dff964a52026db2ce3
1002,Napa,2,Sushi Restaurant,Eiko's,4e01424452b1ac66aac9cfa8
1003,Napa,2,Mexican Restaurant,Don Perico Restaurant,4b5f747bf964a52059bb29e3
1004,Napa,3,Farmers Market,Oxbow Public Market,4a2ae37df964a52066961fe3
1005,Napa,3,Italian Restaurant,Bistro Don Giovanni,4a95ed60f964a520782520e3
1006,Napa,3,Winery,Domaine Carneros,4a92c7c0f964a520ad1d20e3
1007,Napa,3,Winery,Stag's Leap Wine Cellars,4bb674171344b7136d899d04
1008,Napa,3,Restaurant,Basalt,56ef729ccd10ffe7a74cd690
1009,Napa,3,Italian Restaurant,Il Posto,4f84ea7ee4b021fa101ecf87
1010,Napa,3,Winery,Sequoia Grove Vineyards,4b771da9f964a520fe7e2ee3
1011,Napa,3,French Restaurant,Angèle Restaurant & Bar,4ac66209f964a52014b420e3
1012,Napa,3,Italian Restaurant,Oenotri,4ba58615f964a520220f39e3
1013,Napa,3,Gastropub,Hopcreek Pub,568333d9498e1e4ef1255e68
1014,Napa,3,Winery,Darioush Winery,4a95a8f8f964a5200b2420e3
1015,Napa,3,Italian Restaurant,Ca'Momi Osteria,56415df0498e7d3cfafeca87
1016,Napa,3,Mexican Restaurant,Villa Corona Cocina Mexicana,4ba295f3f964a520b20638e3
1017,Napa,3,Lounge,Napa Valley Marriott - Concierge Lounge,5239b8bb498e3573e94eff3f
1018,Napa,3,French Restaurant,La Toque Restaurant,4bd11413462cb71320c8d907
1019,Napa,4,American Restaurant,"FARM, The Carneros Inn",4a7667a3f964a52001e31fe3
1020,Napa,4,Steakhouse,Cole's Chop House,4c2368d713c00f47bef488de
1021,Napa,4,Sushi Restaurant,Morimoto Napa,4c4369c674ffc9284b2b74cc
1022,Napa,4,American Restaurant,Celadon,4acaa52df964a520b7c220e3
1023,Napa,4,Dessert Shop,Vintage Sweet Shoppe,4b5f3bf2f964a52021af29e3
1024,Napa,4,American Restaurant,The Q Restaurant & Bar,4a367934f964a520929d1fe3
1025,Nevada,1,Deli / Bodega,Full Belly Deli,4b4b8a9af964a520a79f26e3
1026,Nevada,1,Burger Joint,Pine Street Burgers,5205443d498e862a71323272
1027,Nevada,1,Breakfast Spot,Donner Lake Kitchen,557f9957498e949ab4ba5d5d
1028,Nevada,1,Coffee Shop,Wild Cherries Coffee House,4b4f9565f964a520670c27e3
1029,Nevada,1,Pub,The Lodge Restaurant & Pub,4c01bcde27dcc9286c15e152
1030,Nevada,1,Pizza Place,Old Town Tap,574e6420498e5e901bb0080b
1031,Nevada,1,Dessert Shop,Nevada City Chocolate Shoppe,4c94f7e438dd8cfa2e09ce62
1032,Nevada,1,Brewery,ol' Republic Brewery,4f3f13bfe4b00e2d502dd65b
1033,Nevada,1,Coffee Shop,Züri Coffee Co,58822ed1084be507654a54c2
1034,Nevada,1,Dessert Shop,Lazy Dog Chocolateria,5104561de4b0a221cd2b5192
1035,Nevada,1,Breakfast Spot,South Pine Cafe,4b1020b2f964a520906923e3
1036,Nevada,1,Coffee Shop,Caroline's Coffee Roasters,4bf07515f45ec92894dd933c
1037,Nevada,1,Sandwich Place,Blue Cow Deli,4caf752339458cfa28a0fa9f
1038,Nevada,1,Dessert Shop,Sweets Handmade Candies,4ba57f56f964a520d70c39e3
1039,Nevada,1,Diner,Northridge Restaurant,4c3e3e1e51dee21ec45aea6e
1040,Nevada,1,Coffee Shop,Dark Horse Coffee Roasters,5410af33498e4d4bbf593310
1041,Nevada,1,Breakfast Spot,Marty's Cafe,5102f603e4b06b57bf4b2c60
1042,Nevada,1,Pizza Place,Players Pizza,4cc238feb2beb1f777ad0e4c
1043,Nevada,1,Pizza Place,Glenshire Pizza Company,5663734f498e3f71fc552623
1044,Nevada,1,Beer Garden,Tahoe Mountain Brewery,52db38a8498e80be5479dfff
1045,Nevada,1,Pizza Place,Village Pizzeria,4b5be10ff964a520511b29e3
1046,Nevada,1,Ice Cream Shop,Treats,4c0ac5627e3fc9285c3cf482
1047,Nevada,1,Pizza Place,Pizza on the Hill,4bd0df829854d13a61aaf84d
1048,Nevada,2,Brewery,Alibi Ale Works,59559b90018cbb384753c74f
1049,Nevada,2,Breakfast Spot,Squeeze In,4b5c8ed1f964a5207c3629e3
1050,Nevada,2,Brewery,Three Forks Bakery & Brewing Co.,53cc9cf2498ecfa7ac15911d
1051,Nevada,2,Seafood Restaurant,Morgan's Lobster Shack & Fish Market,51d0a9f2498ee43051dcd6f9
1052,Nevada,2,Breakfast Spot,South Pine Cafe,4bf01037d4f70f47c869390f
1053,Nevada,2,Café,Coffeebar,4cac836a36fa6dcb7723df78
1054,Nevada,2,Brewery,FiftyFifty Brewing Co.,4b3e77a8f964a5209c9d25e3
1055,Nevada,2,American Restaurant,Big A Root Beer Drive-In,4bd75827e914a593250551fa
1056,Nevada,2,Coffee Shop,Starbucks,4b5923c1f964a520957e28e3
1057,Nevada,2,Cajun / Creole Restaurant,Ike's Quarter Cafe,4b79b18df964a520ac0b2fe3
1058,Nevada,2,Thai Restaurant,Sopa Thai,4bd240cab221c9b6a959d7d0
1059,Nevada,2,Bar,Mellow Fellow,51b01597498ecd61ed05251f
1060,Nevada,2,Vegetarian / Vegan Restaurant,Fudenjuce,4c86992b47cc224b2afdaa9f
1061,Nevada,2,Latin American Restaurant,Diego's,4b9af69ff964a52053e735e3
1062,Nevada,2,Wine Bar,The Pour House,4d32242b2c76a143768a6dc7
1063,Nevada,2,American Restaurant,Northridge Restaurant,4bbe960f30c99c749f165411
1064,Nevada,2,Diner,Jax at the Tracks,4b76f0e7f964a520b46c2ee3
1065,Nevada,2,Burger Joint,Burger Me,4b11bc4df964a5206b8323e3
1066,Nevada,2,Pizza Place,Rubicon Pizza Company,4b3026e3f964a520f3f624e3
1067,Nevada,2,Japanese Restaurant,Drunken Monkey,4b5a7c1af964a520cbc728e3
1068,Nevada,3,American Restaurant,Moody's Bistro Bar & Beats,4a91dc9df964a520261c20e3
1069,Nevada,3,Bar,Bar of America,45c4b513f964a5204a421fe3
1070,Nevada,3,American Restaurant,Cottonwood Restaurant & Bar,4b381660f964a520754b25e3
1071,Nevada,3,Italian Restaurant,Cirino's Main Street,4bb66796f562ef3ba01a3097
1072,Nevada,3,New American Restaurant,New Moon Cafe,4c37ebe818e72d7f1e8f17f5
1073,Nevada,3,American Restaurant,Friar Tuck's Restaurant & Bar,4b9ea415f964a52007f636e3
1074,Nevada,4,Italian Restaurant,Pianeta,4b3baceff964a5208c7825e3
1075,Nevada,4,American Restaurant,Truckee Tavern and Grill,542ad803498ec1f341242ddb
1076,Nevada,4,Steakhouse,The Willo,4cba99dda33bb1f7d1a48ffd
1077,Nevada,4,Restaurant,Manzanita Terrace,5380af8a498ec7f833046e3d
1078,Orange,1,Pizza Place,Blaze Pizza,55821094498eb72387db90a7
1079,Orange,1,Burger Joint,In-N-Out Burger,4a88889ff964a520cd0620e3
1080,Orange,1,Frozen Yogurt Shop,Yogurtland,500f5952e4b01dc256f28ec0
1081,Orange,1,Burger Joint,In-N-Out Burger,4ab69f83f964a520367820e3
1082,Orange,1,Sandwich Place,Which Wich? Superior Sandwiches,52a4da2611d291de8ba5483f
1083,Orange,1,Sandwich Place,Cortina's Orange,4fa047bee4b0b74f34c0242b
1084,Orange,1,Donut Shop,Krispy Kreme Doughnuts,4b0df537f964a520225323e3
1085,Orange,1,Mexican Restaurant,Carnitas Los Reyes,4b2d5038f964a520dfd324e3
1086,Orange,1,Burger Joint,Burger Parlor,57204481498ed40bd1e69c77
1087,Orange,1,Italian Restaurant,Tutto Fresco,4ad62b34f964a5207e0521e3
1088,Orange,1,Coffee Shop,Bodhi Leaf Coffee Traders,5582dfcc498ea3bdcccf51be
1089,Orange,1,Pizza Place,The Pizza Press,5517376d498e4c7fe60a5ac0
1090,Orange,1,Burger Joint,Troy's Burgers,4b93f642f964a5202b5d34e3
1091,Orange,1,Mexican Restaurant,Anepalco's Café,4b044d4af964a520195322e3
1092,Orange,1,Sandwich Place,Jersey Mike's Subs,4fd67c50e4b0ba023366b47c
1093,Orange,1,Diner,Paul's Place,533e07e5498e432df852046e
1094,Orange,1,Sandwich Place,Blue Frog,4b71a162f964a52046522de3
1095,Orange,1,Sandwich Place,Jersey Mike's Subs,4d0914a61657a35d162330e7
1096,Orange,1,Donut Shop,DK's Donuts,4b9bfccbf964a520d73d36e3
1097,Orange,1,Coffee Shop,The Aussie Bean,56b92860498edb7e2b124b71
1098,Orange,1,Burrito Place,Cali Tacos,4fd62d69e4b0352ac5550f11
1099,Orange,1,Ice Cream Shop,Andrew's Ice Cream & Desserts,52c8d65c498eed633f90fa2b
1100,Orange,1,Dive Bar,Salty Dawg Tavern,4bb6a7c2ef159c74025a76f7
1101,Orange,1,Coffee Shop,Tru Bru Organic Coffee,52f93e2e498ead0807afa527
1102,Orange,1,Coffee Shop,Starbucks,4ab1b0ddf964a5206b6a20e3
1103,Orange,1,Mediterranean Restaurant,Green Tomato Grill,50f5e94ae4b0e09a254538e5
1104,Orange,1,Mexican Restaurant,Los Cabos,4a7e3a66f964a52082f11fe3
1105,Orange,1,Juice Bar,Jamba Juice,4aba17e3f964a5205d8020e3
1106,Orange,1,Coffee Shop,Portola Coffee Roasters,520065fd498ea480ca3aaa72
1107,Orange,1,Mexican Restaurant,Anepalco Modern Mexican,4f7e5d41e4b0d9edea30844b
1108,Orange,2,Brewery,Green Cheek Beer Company,594933a84c954c4ff5f3aeac
1109,Orange,2,BBQ Joint,Smoqued BBQ,5043c127e4b0a10507adedbe
1110,Orange,2,Sandwich Place,Bruxie,4cd091467561236a13082df3
1111,Orange,2,Deli / Bodega,Provisions Market,517b5923e4b00689ef4a5ee4
1112,Orange,2,Japanese Restaurant,Musubi Monster,56902cd9498ec12f131dc7fc
1113,Orange,2,Deli / Bodega,Hollingshead's Delicatessen,4ab81ddaf964a5203e7c20e3
1114,Orange,2,Thai Restaurant,Lanta Thai Fusion,5004b531e4b03f55b39be094
1115,Orange,2,New American Restaurant,Lazy Dog Restaurant & Bar,4afb3fccf964a5205c1c22e3
1116,Orange,2,American Restaurant,Rutabegorz Restaurant,4b47a2c4f964a520663826e3
1117,Orange,2,Mexican Restaurant,Gabbi's Mexican Kitchen,4aecb802f964a52095ca21e3
1118,Orange,2,Brewery,Chapman Crafted Beer,57478445498ee05232e7bb99
1119,Orange,2,Mexican Restaurant,Chipotle Mexican Grill,4b512f21f964a520664627e3
1120,Orange,2,American Restaurant,The Filling Station Cafe,4ab53996f964a520617320e3
1121,Orange,2,Bakery,Panera Bread,4ab2e768f964a520e86c20e3
1122,Orange,2,German Restaurant,Mattern Sausage & Deli,4ae20de6f964a520398a21e3
1123,Orange,2,Diner,Ruby's Diner,4ce713bbe888f04dc0e4396b
1124,Orange,2,Bar,The Wall,57cb59cf498edb27200c8652
1125,Orange,2,Diner,Arthur's Family Restaurant,4aabeed9f964a5200a5b20e3
1126,Orange,2,Argentinian Restaurant,Patagonia Empanadas,5717ed65498e3ef5e985d5a6
1127,Orange,2,Sushi Restaurant,Orange Roll & Sushi,50b99104e4b062ae368857b7
1128,Orange,2,Tea Room,Paris in a Cup,4b9d6427f964a5203aa936e3
1129,Orange,2,Mexican Restaurant,Avila's El Ranchito,4f48710ce4b0683d4f982dd4
1130,Orange,2,Breakfast Spot,Flappy Jack's Pancake House,4e19c9c8d1648b83483ef255
1131,Orange,2,BBQ Joint,Lucille's Smokehouse Bar-B-Que,4af9c122f964a520f31322e3
1132,Orange,2,Sushi Restaurant,Ohshima Japanese Cuisine,4b64fbcff964a520b1dd2ae3
1133,Orange,2,BBQ Joint,Johnny Rebs',4a61328bf964a52014c21fe3
1134,Orange,2,Breakfast Spot,Broken Yolk Cafe,52126616498e270510419036
1135,Orange,2,American Restaurant,Islands Restaurant,4acbdfa1f964a52024c820e3
1136,Orange,2,Pizza Place,Wise Guys Pizzeria,4bf5f73f4d5f20a1059c98fe
1137,Orange,2,Korean Restaurant,Tikiyaki,4ce43079c36ba35d3f0174f6
1138,Orange,3,American Restaurant,Orange Hill Restaurant,4ab04e30f964a520fd6620e3
1139,Orange,3,Italian Restaurant,Francoli Gourmet,4b843d05f964a5209f2931e3
1140,Orange,3,Mediterranean Restaurant,Citrus City Grille,4b4a8a01f964a5203d8a26e3
1141,Orange,3,American Restaurant,Orange County Mining Company,4aff6132f964a520f43722e3
1142,Orange,3,Persian Restaurant,Darya Restaurant,4ae4d8a4f964a520bb9e21e3
1143,Orange,4,Seafood Restaurant,King's Fish House,4a8ca52bf964a520c70e20e3
1144,Orange,4,Seafood Restaurant,Market Broiler,4af65a0df964a520340322e3
1145,Placer,1,Pizza Place,Old Town Pizza (OTP) Roseville,54b564ad498ecfc4ba626f73
1146,Placer,1,American Restaurant,Four Sisters Cafe,4fce6aa3e4b0ef380fed5cb3
1147,Placer,1,Coffee Shop,Dutch Bros. Coffee,5786d346498e43208d8154e5
1148,Placer,1,Burger Joint,In-N-Out Burger,4b121bb6f964a520168923e3
1149,Placer,1,Café,Shady Coffee and Tea,4c536a121b46c9b6878ee3cc
1150,Placer,1,Deli / Bodega,Full Belly Deli,4b4b8a9af964a520a79f26e3
1151,Placer,1,Pizza Place,Blaze Pizza,5489185a498eb8abae1a5ae6
1152,Placer,1,Pizza Place,Old Town Pizza (OTP) Lincoln,4bb3dc11eb3e95213dbfcb0a
1153,Placer,1,Café,Katrina's Cafe,4ba672c0f964a5208d5339e3
1154,Placer,1,Burger Joint,In-N-Out Burger,4b2aef7ef964a52065b224e3
1155,Placer,1,Breakfast Spot,Donner Lake Kitchen,557f9957498e949ab4ba5d5d
1156,Placer,1,Juice Bar,Nectar Café,52d04852498e60ac36f9085a
1157,Placer,1,Pizza Place,Primo Pizza Burger & Brew,4c47b63a417b20a128b4dea9
1158,Placer,1,Pub,Dine n Dash Pub & Grill,4ea3181999117fc56cbf683f
1159,Placer,1,Coffee Shop,Wild Cherries Coffee House,4b4f9565f964a520670c27e3
1160,Placer,1,Burger Joint,Taylor's,4d4b0a585129a35d43034aac
1161,Placer,1,Coffee Shop,Starbucks,527e7f2711d227d6294bda51
1162,Placer,1,Brewery,Knee Deep Brewing Co.,517bf6be498ea1b6087119e6
1163,Placer,1,Pizza Place,Trademark Pizza Company,5275e4d411d26c66ed4d1c6f
1164,Placer,1,Coffee Shop,Starbucks,4bcb73960687ef3bebc7ddcc
1165,Placer,1,Coffee Shop,Starbucks,4b81bd05f964a5200ebb30e3
1166,Placer,1,Pizza Place,Celestino's New York Pizza,4b6bbaf3f964a520f1162ce3
1167,Placer,1,Mexican Restaurant,Zocalo,502b1a66e4b0e9c46a1be623
1168,Placer,1,Mexican Restaurant,On The Border Mexican Grill & Cantina,4b36a55bf964a520d23925e3
1169,Placer,1,Pub,The Lodge Restaurant & Pub,4c01bcde27dcc9286c15e152
1170,Placer,1,Pizza Place,Old Town Tap,574e6420498e5e901bb0080b
1171,Placer,1,Bakery,Tahoe House Bakery & Gourmet Store,4a8c6b61f964a520ee0d20e3
1172,Placer,1,Fast Food Restaurant,Chick-fil-A,51544bffe4b0389a07beb828
1173,Placer,1,Bakery,Suger Pine Cakery,4de834bbfa76fd11689bba18
1174,Placer,1,Donut Shop,Krispy Kreme Doughnuts,4e58168281dc961975cc1c2f
1175,Placer,2,Burger Joint,The Habit Burger Grill,4b8d7f1ff964a52042ff32e3
1176,Placer,2,American Restaurant,Boudin SF,4c426c64e26920a1012060e7
1177,Placer,2,Burger Joint,Ikeda's California Country Market,3fd66200f964a520a7eb1ee3
1178,Placer,2,Sushi Restaurant,Mikuni,4a7f2b84f964a5201ef31fe3
1179,Placer,2,Brewery,Moonraker Brewing Company,568a5976498e85bff1c4a485
1180,Placer,2,Brewery,Alibi Ale Works,59559b90018cbb384753c74f
1181,Placer,2,Caribbean Restaurant,Joe Caribé,4ccb4601ba0a548146803559
1182,Placer,2,Italian Restaurant,Dominick’s Italian Market & Deli,4bb2978d35f0c9b6a585bb83
1183,Placer,2,Seafood Restaurant,Rubio's Coastal Grill,4bdb24af2a3a0f47349fadb6
1184,Placer,2,Chinese Restaurant,Rose Garden Chinese Restaurant,4b760edbf964a520ca392ee3
1185,Placer,2,BBQ Joint,Moe's Original Bar B Que,53a9bba2498e7f33813005f7
1186,Placer,2,Steakhouse,Cattlemens,4b664141f964a520e91a2be3
1187,Placer,2,Bar,Ice Bar,4d28c7dd342d6dcbf627fcca
1188,Placer,2,American Restaurant,Spoon,4d02f123c2e53704d593ae67
1189,Placer,2,Breakfast Spot,Squeeze In,4b5c8ed1f964a5207c3629e3
1190,Placer,2,Brewery,Auburn Alehouse,4b10a3faf964a5202f7423e3
1191,Placer,2,Seafood Restaurant,Morgan's Lobster Shack & Fish Market,51d0a9f2498ee43051dcd6f9
1192,Placer,2,Sushi Restaurant,Mikuni Kaizen,4d461bfff83bcbffc21c30dc
1193,Placer,2,Café,Coffeebar,4cac836a36fa6dcb7723df78
1194,Placer,2,Mexican Restaurant,El Azteca Taqueria,4b760641f964a52054372ee3
1195,Placer,2,Burger Joint,Smashburger,4df7a9de7d8b55b0676c23e4
1196,Placer,2,Breakfast Spot,Peg's Glorified Ham n' Eggs,5203e629498e1b7dfbebf6e4
1197,Placer,2,American Restaurant,Yard House,4dfea058c65be3b1068003be
1198,Placer,2,Restaurant,LBB GastroPub & SmokeHouse,57afcf7b498ec9f77834d568
1199,Placer,2,American Restaurant,The Chef's Table,4b6b6e57f964a52051082ce3
1200,Placer,2,Pub,Boneshaker Public House,4e8fae04b8f79f71de316abc
1201,Placer,2,American Restaurant,The Cheesecake Factory,4be4b2a2910020a19221d214
1202,Placer,2,BBQ Joint,Lucille's Smokehouse Bar-B-Que,4c54bbfda724e21ee441d8f6
1203,Placer,2,Chinese Restaurant,P.F. Chang's,4b26e663f964a520ba8224e3
1204,Placer,2,Bakery,Panera Bread,4b070100f964a52029f522e3
1205,Placer,3,American Restaurant,Soule Domain,4b651d7ef964a520d8e42ae3
1206,Placer,3,American Restaurant,Paul Martin's American Grill,4ae7a687f964a52012ad21e3
1207,Placer,3,Asian Restaurant,Fat's Asia Bistro,4b0586b9f964a520526b22e3
1208,Placer,3,Hotel,Sunnyside,4b5154cef964a520204b27e3
1209,Placer,3,Nightclub,Illusions,4c26c8b03703d13a9917a636
1210,Placer,3,American Restaurant,Moody's Bistro Bar & Beats,4a91dc9df964a520261c20e3
1211,Placer,4,Steakhouse,Ruth's Chris Steak House,4b60dfebf964a5201fff29e3
1212,Placer,4,Italian Restaurant,Pianeta,4b3baceff964a5208c7825e3
1213,Placer,4,American Restaurant,Truckee Tavern and Grill,542ad803498ec1f341242ddb
1214,Plumas,2,Restaurant,The Plumas Inn,5a851c793af9887d40824f98
1215,Riverside,1,Ice Cream Shop,Frostbites,4b9b1a67f964a520ebf235e3
1216,Riverside,1,Burger Joint,In-N-Out Burger,4b4cd945f964a5208cc126e3
1217,Riverside,1,Pizza Place,Blaze Pizza,539f1649498ee67090d898d1
1218,Riverside,1,Fast Food Restaurant,Chick-fil-A,4b92f3bcf964a520e32934e3
1219,Riverside,1,Burger Joint,In-N-Out Burger,4b3676d2f964a5200f3625e3
1220,Riverside,1,Coffee Shop,The Coffee Bean & Tea Leaf,4b0f1a99f964a520315f23e3
1221,Riverside,1,Sandwich Place,Butch's Grinders,4bddd5c0587b2d7f27465509
1222,Riverside,1,Sandwich Place,The Sub Station,4bbe2e0a061fb7134fdcedce
1223,Riverside,1,Italian Restaurant,D'Caesaro Pizza & Italian,4b68ed62f964a5208f932be3
1224,Riverside,1,Frozen Yogurt Shop,Yogurtland,4bd3937a462cb7138cd8de07
1225,Riverside,1,Mexican Restaurant,Chipotle Mexican Grill,542c484e498ec9e949be2e22
1226,Riverside,1,Burger Joint,The Habit Burger Grill,55c394b1498ed63d5aae9f46
1227,Riverside,1,Brewery,Packinghouse Brewing Company,4cca02230a9ab1f785f318f4
1228,Riverside,1,Vietnamese Restaurant,Pho Huynh,501d5a54e4b03b87a1fbe909
1229,Riverside,1,Thai Restaurant,Best Thai Cuisine,4aa8557bf964a520e85020e3
1230,Riverside,1,Café,Wandas,4bad05b8f964a52075253be3
1231,Riverside,1,Mexican Restaurant,Chipotle Mexican Grill,4a95da1df964a5200a2520e3
1232,Riverside,1,Fast Food Restaurant,Del Taco,4b6a4aa6f964a520fed02be3
1233,Riverside,1,Juice Bar,Jujubar,54e9644a498ea80f9f0606b6
1234,Riverside,1,Sandwich Place,The Upper Crust Sandwich Shoppe,4b6c7629f964a5200c3c2ce3
1235,Riverside,1,Fast Food Restaurant,Baker's Drive Thru,4b299d4cf964a520bea124e3
1236,Riverside,1,Thai Restaurant,Jumbo Bowl Cafe,4b809b36f964a520818030e3
1237,Riverside,1,Deli / Bodega,Marisa's Italian Deli,52d1f188498e33559d093e6d
1238,Riverside,1,Pizza Place,Woodfire Cafe,550242fc498eadb9159e7b0e
1239,Riverside,1,Juice Bar,Juice It Up!,4dd05e8e1f6eb12270aab08d
1240,Riverside,1,Fast Food Restaurant,Dairy Queen,4ba1a188f964a520e4c437e3
1241,Riverside,1,Coffee Shop,Augie's Coffee Roasters,52686c1211d2b54a92256ab2
1242,Riverside,1,Coffee Shop,Molinos Coffee,529d67e3498ea495f3f46dc5
1243,Riverside,1,Coffee Shop,Starbucks,4b5f4ed6f964a5202bb329e3
1244,Riverside,1,Fish & Chips Shop,California Fish Grill,5c90495d1ffed7002cb41656
1245,Riverside,2,Mexican Restaurant,Anchos Southwest Bar & Grill,4b1f1809f964a520e72324e3
1246,Riverside,2,Bakery,Panera Bread,4b47ae6ef964a520663a26e3
1247,Riverside,2,Greek Restaurant,Greek Street Grill,5148bfd3e4b07d65da828773
1248,Riverside,2,Mexican Restaurant,Dona Timos Mexican Restaurant,4a875b10f964a520100420e3
1249,Riverside,2,Caribbean Restaurant,San Juan BBQ,5250b7e811d2e235c3f1c954
1250,Riverside,2,American Restaurant,Yard House,4afc6776f964a520512222e3
1251,Riverside,2,Gastropub,The Salted Pig,4ceab41bb4952d43b29f63f5
1252,Riverside,2,Coffee Shop,Starbucks,4b7c9afdf964a520689d2fe3
1253,Riverside,2,Sandwich Place,D'Elia's Grinders,4ad52f32f964a5203d0221e3
1254,Riverside,2,Chinese Restaurant,Dragon House,4ba6cf75f964a520047139e3
1255,Riverside,2,American Restaurant,The Cheesecake Factory,4b0d9850f964a520db4b23e3
1256,Riverside,2,Burger Joint,Burger Boss,4de54ea1fa764cf4bec56173
1257,Riverside,2,Seafood Restaurant,Market Broiler,4b0a019cf964a520002123e3
1258,Riverside,2,Bakery,Simple Simon's Bakery & Bistro,4b521516f964a520756627e3
1259,Riverside,2,Thai Restaurant,Bann Thai,4b6e09bef964a5206fa52ce3
1260,Riverside,2,Italian Restaurant,The Old Spaghetti Factory,4b09a49af964a520e21a23e3
1261,Riverside,2,Seafood Restaurant,Red Lobster,4c328e8fed37a593f61c6c03
1262,Riverside,2,Sushi Restaurant,Ooka Japanese Restaurant,4c21552e9a67a59353d8da87
1263,Riverside,2,Coffee Shop,Starbucks,4b61ef28f964a520222c2ae3
